"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crabp2.2",6.84881772710425e-45,1.13283415544892,0.936,0.547,2.06943876442182e-40,"Neuron prec.","Crabp2"
"Plk3",6.82729966024151e-44,1.08528067263287,0.404,0.011,2.06293686533858e-39,"Neuron prec.","Plk3"
"Peg3",1.2228246497807e-43,-1.65905718781027,0.562,0.847,3.69488696177735e-39,"Neuron prec.","Peg3"
"Neurod1",1.03295369171749e-42,1.09214520016475,0.398,0.003,3.12117287489357e-38,"Neuron prec.","Neurod1"
"Ifitm1.1",2.34331305250256e-42,-1.65963394074346,0.267,0.641,7.08055471944175e-38,"Neuron prec.","Ifitm1"
"Prkar2a.1",1.76237800880524e-41,1.14872005628885,0.693,0.284,5.32520139140591e-37,"Neuron prec.","Prkar2a"
"Myo10.1",1.90161016820673e-41,1.26759979313933,0.628,0.175,5.74590528425346e-37,"Neuron prec.","Myo10"
"Spsb4",2.46997278799841e-41,0.976384716340497,0.569,0.15,7.463269776216e-37,"Neuron prec.","Spsb4"
"Tubb2b.1",9.88966015026535e-40,1.26625618591092,0.836,0.435,2.98825971100418e-35,"Neuron prec.","Tubb2b"
"Mir219a-2.1",6.27844974511754e-39,1.10247562743406,0.493,0.09,1.89709637498472e-34,"Neuron prec.","Mir219a-2"
"Onecut1",2.84054524281449e-35,0.911031933893582,0.32,0.004,8.58299150568825e-31,"Neuron prec.","Onecut1"
"Tcf15.3",3.16252729484779e-35,-1.85506371734564,0.154,0.508,9.55589247411208e-31,"Neuron prec.","Tcf15"
"Mfng",1.81379650639434e-34,0.80091283223987,0.347,0.02,5.48056752372115e-30,"Neuron prec.","Mfng"
"Mir124-2hg.1",1.67455672639252e-33,0.965089884637078,0.416,0.062,5.05984060446764e-29,"Neuron prec.","Mir124-2hg"
"Zfand5.1",1.977692246766e-33,0.922541440959303,0.837,0.524,5.97579489282814e-29,"Neuron prec.","Zfand5"
"Ckb.1",4.09406541280826e-33,1.47245161629775,0.565,0.16,1.23706280513414e-28,"Neuron prec.","Ckb"
"Eif4ebp1",3.75077689217722e-32,-0.882678206323637,0.414,0.66,1.13333474574027e-27,"Neuron prec.","Eif4ebp1"
"Olfm2.1",1.17190864361786e-31,0.937627140414713,0.426,0.064,3.54103915755572e-27,"Neuron prec.","Olfm2"
"Neurog2",1.25364651676283e-31,1.29438958713726,0.327,0.008,3.78801831505057e-27,"Neuron prec.","Neurog2"
"Igdcc3.1",1.39809487718528e-31,0.714452301206727,0.841,0.576,4.22448348090303e-27,"Neuron prec.","Igdcc3"
"Pcbp4",1.04597437337852e-30,0.859524879786859,0.822,0.548,3.16051616660053e-26,"Neuron prec.","Pcbp4"
"Mkrn1.1",2.3405501940481e-30,0.939712308550906,0.802,0.422,7.07220646633575e-26,"Neuron prec.","Mkrn1"
"Ppp1r14a",3.32962248219639e-30,1.14033158915744,0.337,0.043,1.00607872922046e-25,"Neuron prec.","Ppp1r14a"
"Pakap.1",9.41084882074067e-30,0.883363639212387,0.532,0.167,2.843582079675e-25,"Neuron prec.","Pakap.1"
"Prmt8",1.32550276089745e-28,0.729755817112992,0.312,0.008,4.00513914232775e-24,"Neuron prec.","Prmt8"
"Onecut2",1.64264717299776e-28,1.25178724900085,0.359,0.036,4.96342269793002e-24,"Neuron prec.","Onecut2"
"Insm1",3.62813575743262e-28,1.08319210026916,0.287,0.002,1.09627750046584e-23,"Neuron prec.","Insm1"
"Cotl1",2.03153629872169e-27,0.884180738567205,0.535,0.195,6.13849008021745e-23,"Neuron prec.","Cotl1"
"Cemip2",6.28948696791306e-27,0.914190301954736,0.517,0.147,1.90043138222461e-22,"Neuron prec.","Cemip2"
"Map1b.2",2.38423206221845e-26,0.975313526696573,0.804,0.494,7.20419559919927e-22,"Neuron prec.","Map1b"
"Zbtb18",3.13180998603537e-26,0.61083107262962,0.327,0.063,9.46307705380448e-22,"Neuron prec.","Zbtb18"
"Miat",3.41254530617626e-26,0.809284858593181,0.268,0.007,1.03113468971422e-21,"Neuron prec.","Miat"
"Nin",5.13220791177342e-26,0.887106630365785,0.46,0.132,1.55074794262146e-21,"Neuron prec.","Nin"
"Meox1.2",1.15358167170176e-24,-1.16044198094482,0.109,0.404,3.48566237921405e-20,"Neuron prec.","Meox1"
"Pax6.1",2.31567849353826e-24,0.72601789727018,0.426,0.134,6.99705413607521e-20,"Neuron prec.","Pax6"
"Acvr2a",3.09933838525545e-24,0.619521990007585,0.393,0.116,9.36496086488787e-20,"Neuron prec.","Acvr2a"
"Stxbp1",2.52394731491837e-23,0.569692657799056,0.27,0.037,7.62635920675733e-19,"Neuron prec.","Stxbp1"
"Rcor2",2.57377282201842e-23,0.717081079024506,0.576,0.258,7.77691195901087e-19,"Neuron prec.","Rcor2"
"Sh3glb1.1",4.22031966734138e-23,0.678049459268619,0.765,0.519,1.27521179068387e-18,"Neuron prec.","Sh3glb1"
"Dpysl4",1.62145989430316e-22,0.691109361627047,0.295,0.051,4.89940321662644e-18,"Neuron prec.","Dpysl4"
"Fam110a",1.96938343237378e-22,0.656905322184404,0.305,0.055,5.95068897926061e-18,"Neuron prec.","Fam110a"
"Iqgap2",2.60216062901524e-22,0.828957304645234,0.483,0.166,7.86268855663245e-18,"Neuron prec.","Iqgap2"
"Gpc3",4.06138186264431e-22,-0.865122422722249,0.431,0.664,1.2271871436166e-17,"Neuron prec.","Gpc3"
"Hes5.1",8.04158253184777e-22,1.29663110533854,0.487,0.173,2.42984457782312e-17,"Neuron prec.","Hes5"
"Tox3.1",1.38231836145185e-21,0.656830630611878,0.507,0.224,4.17681316096291e-17,"Neuron prec.","Tox3"
"Syt11",4.27654787123575e-21,0.628008378565592,0.359,0.101,1.29220170477259e-16,"Neuron prec.","Syt11"
"Nhlh1",6.35885756168133e-21,0.632068615809398,0.211,0.001,1.92139240083763e-16,"Neuron prec.","Nhlh1"
"Cdkn1c",6.38045980313714e-21,2.46269839304091,0.48,0.194,1.92791973411592e-16,"Neuron prec.","Cdkn1c"
"Jund",7.68892433867945e-21,0.707696967555354,0.784,0.488,2.32328537817538e-16,"Neuron prec.","Jund"
"Srgap3.1",9.68729419143547e-21,0.58160431502162,0.3,0.052,2.92711281288414e-16,"Neuron prec.","Srgap3"
"Irx5.1",2.55311238457917e-20,0.771610795142951,0.393,0.099,7.71448438124441e-16,"Neuron prec.","Irx5"
"Fzd3.1",3.09609734601977e-20,0.717500487262654,0.586,0.286,9.35516774073335e-16,"Neuron prec.","Fzd3"
"Notch1",8.58499197822823e-20,0.685310710597799,0.555,0.232,2.59404117614144e-15,"Neuron prec.","Notch1"
"Rnf165",1.82641415835932e-19,0.619599829971056,0.374,0.118,5.51869302089851e-15,"Neuron prec.","Rnf165"
"Tpm1",1.99407526965825e-19,-1.02645099701472,0.43,0.636,6.02529783479936e-15,"Neuron prec.","Tpm1"
"Map2",2.13462482307756e-19,0.690204064366213,0.228,0.015,6.44998236541114e-15,"Neuron prec.","Map2"
"Hoxb9.3",2.76109396610706e-19,0.694032312981839,0.648,0.363,8.3429215279891e-15,"Neuron prec.","Hoxb9"
"Ago1",4.09641410577074e-19,0.582785601651973,0.45,0.191,1.23777248619969e-14,"Neuron prec.","Ago1"
"Mycl.1",1.13287456100118e-18,0.642087529187341,0.398,0.111,3.42309377352118e-14,"Neuron prec.","Mycl"
"Meis3",1.54429885210493e-18,0.489364431529796,0.332,0.105,4.66625341152025e-14,"Neuron prec.","Meis3"
"Pantr1.1",1.7450355232703e-18,0.491082534618427,0.32,0.104,5.27279933711353e-14,"Neuron prec.","Pantr1"
"Tle1",2.33712325541344e-18,0.550509839009921,0.379,0.131,7.06185162855726e-14,"Neuron prec.","Tle1"
"Prrx2.2",2.49153913300883e-18,-0.873246211157136,0.044,0.265,7.52843464429948e-14,"Neuron prec.","Prrx2"
"Cdc25b",2.59454238225941e-18,0.714679173235292,0.29,0.034,7.83966926223504e-14,"Neuron prec.","Cdc25b"
"Ednrb.1",5.41123180083671e-18,0.65223699547708,0.332,0.081,1.63505780094082e-13,"Neuron prec.","Ednrb"
"Apba2.1",5.95593721798329e-18,0.524033185380531,0.294,0.074,1.79964598978583e-13,"Neuron prec.","Apba2"
"Dbx1.1",6.27416131419171e-18,1.10004095288878,0.26,0.048,1.89580058269617e-13,"Neuron prec.","Dbx1"
"Plxna2",8.34327666246761e-18,0.674633987443036,0.406,0.143,2.52100447633121e-13,"Neuron prec.","Plxna2"
"Zc3h12c",1.18464042591732e-17,0.490903787869205,0.267,0.053,3.57950951095178e-13,"Neuron prec.","Zc3h12c"
"Phldb2",1.44070236694524e-17,0.691462355986797,0.369,0.135,4.35322627196174e-13,"Neuron prec.","Phldb2"
"Ndnf.1",1.60889008796089e-17,0.556512717349348,0.315,0.08,4.86142228978262e-13,"Neuron prec.","Ndnf"
"Peg12.1",2.09447801350089e-17,0.521612382571131,0.394,0.155,6.32867476559428e-13,"Neuron prec.","Peg12"
"Prdm8",2.43380680892855e-17,0.551178761469158,0.233,0.026,7.35399065385851e-13,"Neuron prec.","Prdm8"
"Dpysl3",2.85992968579794e-17,0.746293456143592,0.285,0.066,8.64156353860706e-13,"Neuron prec.","Dpysl3"
"Peli1",4.47956960300588e-17,0.486289296625945,0.478,0.252,1.35354675124426e-12,"Neuron prec.","Peli1"
"Celsr2.1",3.00430410861001e-16,0.565789988207884,0.307,0.076,9.077805294576e-12,"Neuron prec.","Celsr2"
"Soga3",5.07554899727596e-16,0.567690683851957,0.29,0.069,1.5336278850169e-11,"Neuron prec.","Soga3"
"Pcdh18",8.19261690603876e-16,0.489418509954643,0.284,0.073,2.47548112432867e-11,"Neuron prec.","Pcdh18"
"Uchl1",9.35449562237022e-16,0.774808916276925,0.483,0.203,2.82655439725539e-11,"Neuron prec.","Uchl1"
"Elavl2",9.7795959767885e-16,0.75426689177399,0.383,0.133,2.95500272034641e-11,"Neuron prec.","Elavl2"
"Bcl7a",1.32726476280789e-15,0.511010344819102,0.493,0.254,4.01046320730031e-11,"Neuron prec.","Bcl7a"
"Phc2",1.52290600420529e-15,0.582118231769252,0.515,0.225,4.6016127823067e-11,"Neuron prec.","Phc2"
"Numbl",2.02656021118767e-15,0.582516756645653,0.263,0.036,6.12345433412466e-11,"Neuron prec.","Numbl"
"Igsf8",2.12357308135593e-15,0.49923155669457,0.284,0.081,6.41658842262508e-11,"Neuron prec.","Igsf8"
"Insl6",3.72177195109488e-15,0.666389854292095,0.268,0.041,1.12457061274283e-10,"Neuron prec.","Insl6"
"Pcdh8",1.00238345259595e-14,0.636807600434531,0.294,0.055,3.02880184036392e-10,"Neuron prec.","Pcdh8"
"Fgd4",1.46318748520786e-14,0.467937349787724,0.25,0.044,4.42116730530407e-10,"Neuron prec.","Fgd4"
"Irx3.2",1.58351628591192e-14,0.621516087738015,0.431,0.2,4.78475280951147e-10,"Neuron prec.","Irx3"
"Csnk1e",2.88276237502829e-14,0.641824139202705,0.723,0.46,8.71055479238549e-10,"Neuron prec.","Csnk1e"
"Setbp1",4.80515017544337e-14,0.452658604824298,0.376,0.171,1.45192417701197e-09,"Neuron prec.","Setbp1"
"Nr2f6",9.45906452590191e-14,0.608301946395354,0.54,0.293,2.85815093714652e-09,"Neuron prec.","Nr2f6"
"Dusp4",1.38386527782121e-13,0.651618011615016,0.404,0.156,4.18148732346457e-09,"Neuron prec.","Dusp4"
"Gse1",1.49859491874324e-13,0.456808302623229,0.309,0.093,4.52815440647458e-09,"Neuron prec.","Gse1"
"Cited2",2.06194197705958e-13,0.71529604549114,0.752,0.538,6.23036387788322e-09,"Neuron prec.","Cited2"
"Zeb2",2.26598596195157e-13,0.574459963194982,0.483,0.225,6.84690318263286e-09,"Neuron prec.","Zeb2"
"Twist1.1",2.65462921713086e-13,-0.784627671401461,0.07,0.283,8.02122764248259e-09,"Neuron prec.","Twist1"
"Hs6st1",3.45636837043359e-13,0.535529993624037,0.332,0.093,1.04437626681021e-08,"Neuron prec.","Hs6st1"
"Crybg3",5.40724977865632e-13,0.517717956778497,0.292,0.088,1.63385459311879e-08,"Neuron prec.","Crybg3"
"Utrn.1",6.01587840308332e-13,0.551059304691286,0.56,0.309,1.81775781827565e-08,"Neuron prec.","Utrn"
"Hes1",6.32429617861432e-13,-0.663052402813672,0.203,0.414,1.9109493333301e-08,"Neuron prec.","Hes1"
"Dll3",1.30910386654981e-12,0.591942484429459,0.277,0.064,3.95558824316692e-08,"Neuron prec.","Dll3"
"Fbn2",4.26880462047932e-12,-0.74164360197104,0.193,0.402,1.28986200412403e-07,"Neuron prec.","Fbn2"
"Mib1",5.99468052755782e-12,0.491446688839193,0.487,0.248,1.81135266820687e-07,"Neuron prec.","Mib1"
"Dpysl5",7.2689251843063e-12,0.534248076505949,0.344,0.112,2.19637843368999e-07,"Neuron prec.","Dpysl5"
"Sh3bgrl",1.42828796822558e-11,0.502574428425844,0.733,0.524,4.31571492479041e-07,"Neuron prec.","Sh3bgrl"
"Nrp2",1.68340216280916e-11,0.502786179835469,0.403,0.188,5.08656797514415e-07,"Neuron prec.","Nrp2"
"Chd3.1",2.3800524501129e-11,0.517870251930411,0.399,0.197,7.19156648326115e-07,"Neuron prec.","Chd3"
"Golm1.1",3.29415242827074e-11,0.448302814585302,0.579,0.35,9.95361097726287e-07,"Neuron prec.","Golm1"
"F2r",3.30263606743421e-11,0.397064586365347,0.378,0.169,9.9792451413592e-07,"Neuron prec.","F2r"
"Zfp462.1",1.30740212392469e-10,0.415497167504659,0.498,0.282,3.95044625765084e-06,"Neuron prec.","Zfp462"
"Rtn3.1",4.49282785025674e-10,0.383934665901778,0.747,0.536,1.35755286323358e-05,"Neuron prec.","Rtn3"
"Slc2a1.3",4.93958922272119e-10,0.410758575391428,0.765,0.532,1.49254627953743e-05,"Neuron prec.","Slc2a1"
"BC031181",8.58355115313541e-10,0.446201639676244,0.577,0.363,2.5936058164314e-05,"Neuron prec.","BC031181"
"Gng2",1.55831220332867e-09,0.590629150968237,0.451,0.235,4.70859615357792e-05,"Neuron prec.","Gng2"
"Rbmx",5.30369121491917e-09,0.430059659388257,0.559,0.35,0.000160256333749998,"Neuron prec.","Rbmx"
"Vezf1",5.82687193580615e-09,0.378844845991673,0.654,0.442,0.000176064762412319,"Neuron prec.","Vezf1"
"Hnrnph3.1",6.01196226083175e-09,0.437992523824073,0.784,0.568,0.000181657451673292,"Neuron prec.","Hnrnph3"
"Evl",1.69541959706808e-08,0.402305029952514,0.473,0.267,0.000512287985450091,"Neuron prec.","Evl"
"Cyth2",1.40791464685501e-07,0.457616197534101,0.47,0.249,0.0042541548969371,"Neuron prec.","Cyth2"
"Chmp5",1.42993949477982e-07,0.40789693527664,0.607,0.402,0.0043207051774267,"Neuron prec.","Chmp5"
"Hoxb5os.3",2.30928463203471e-07,0.341444267095715,0.713,0.482,0.00697773444415608,"Neuron prec.","Hoxb5os"
"4632427E13Rik",5.6397679521903e-07,0.43665265826893,0.487,0.265,0.0170411228443382,"Neuron prec.","4632427E13Rik"
"Strn3",3.14028595443431e-06,0.370616979489611,0.577,0.374,0.0948868803991872,"Neuron prec.","Strn3"
"Gm45889.1",9.61638489102157e-61,2.08236651057502,0.667,0.137,2.90568685867108e-56,"Post. PSM","Gm45889"
"Rspo3.2",1.9400686240491e-56,1.82723152445129,0.696,0.194,5.86211135442678e-52,"Post. PSM","Rspo3"
"Ifitm1.2",2.26951338633391e-46,1.23860782542362,0.903,0.626,6.85756164814653e-42,"Post. PSM","Ifitm1"
"Dll3.1",6.10465952329862e-42,1.14764551206255,0.435,0.05,1.84458392155991e-37,"Post. PSM","Dll3"
"Hoxaas3.2",5.17995043660491e-41,1.41058524036825,0.807,0.39,1.56517382392454e-36,"Post. PSM","Hoxaas3"
"2610528A11Rik",7.80089041473057e-37,1.05689422187178,0.389,0.014,2.35711704771499e-32,"Post. PSM","2610528A11Rik"
"Msgn1",4.37107123739834e-35,1.19528440731296,0.321,0.002,1.32076288509228e-30,"Post. PSM","Msgn1"
"Cited1",5.17014176778145e-34,1.17240810294561,0.456,0.138,1.56221003655284e-29,"Post. PSM","Cited1"
"Tbx6",2.6752330096933e-32,0.889405636133567,0.308,0.006,8.08348406208927e-28,"Post. PSM","Tbx6"
"Dll1.1",6.52528392682813e-31,1.21915920445455,0.486,0.11,1.97167979133039e-26,"Post. PSM","Dll1"
"Hes7.1",1.20022058457925e-30,1.18113362208141,0.43,0.076,3.62658651836466e-26,"Post. PSM","Hes7"
"Mest",1.3320785509065e-26,-1.12795234974428,0.499,0.803,4.02500854941908e-22,"Post. PSM","Mest"
"Fgf8.1",1.78557912044595e-24,0.985740593626254,0.472,0.16,5.39530587033948e-20,"Post. PSM","Fgf8"
"Igfbp5",5.48719018337927e-23,-1.20117301872469,0.302,0.59,1.65800938580988e-18,"Post. PSM","Igfbp5"
"Nr2f1.2",4.06486659191628e-20,-0.731231204692491,0.053,0.278,1.22824008941342e-15,"Post. PSM","Nr2f1"
"Lef1",6.833499106809e-19,0.939385681245825,0.543,0.247,2.06481009011341e-14,"Post. PSM","Lef1"
"Hoxb1.1",8.10471296573002e-15,0.670185736052113,0.39,0.169,2.44892006972498e-10,"Post. PSM","Hoxb1"
"Hoxb5os.4",2.94362572623547e-14,0.640589253950485,0.72,0.474,8.89445949439311e-10,"Post. PSM","Hoxb5os"
"Foxb1.1",3.13024052705462e-14,0.650824763023149,0.368,0.167,9.45833477654824e-10,"Post. PSM","Foxb1"
"Sox2.4",9.38366647648346e-13,-0.736047156707915,0.151,0.364,2.83536866253424e-08,"Post. PSM","Sox2"
"Pcdh19",1.17085409829262e-12,0.726579495949608,0.291,0.072,3.53785274340098e-08,"Post. PSM","Pcdh19"
"Peg10",2.40291196676799e-12,-0.653594056727337,0.142,0.353,7.26063879878616e-08,"Post. PSM","Peg10"
"Gas1.1",1.0946148906886e-11,-0.620231045121355,0.33,0.547,3.30748835370466e-07,"Post. PSM","Gas1"
"Tcf15.4",7.68410278601249e-60,1.27347253397026,0.896,0.481,2.32182849782153e-55,"Ant. PSM","Tcf15"
"Lef1.1",1.11126098192355e-43,1.47235731598457,0.638,0.237,3.35778618298021e-39,"Ant. PSM","Lef1"
"Cer1",3.7601952913539e-40,1.19324136448968,0.361,0.008,1.13618060923549e-35,"Ant. PSM","Cer1"
"Pcdh19.1",6.34981473650097e-35,1.35602043519255,0.45,0.059,1.91866002078113e-30,"Ant. PSM","Pcdh19"
"Meox1.3",7.12749994561587e-33,0.766232271298882,0.709,0.383,2.15364538356729e-28,"Ant. PSM","Meox1"
"Ifitm1.3",3.00811928978957e-32,1.04515906173744,0.908,0.621,9.08933324602817e-28,"Ant. PSM","Ifitm1"
"Aldh1a2",4.04656925369178e-30,1.13083655160071,0.475,0.137,1.22271136569551e-25,"Ant. PSM","Aldh1a2"
"Id3.2",1.68663714578026e-28,-1.09770175628877,0.202,0.501,5.09634279968963e-24,"Ant. PSM","Id3"
"Foxc2",3.34941048716698e-28,0.962267800626014,0.478,0.152,1.01205787280238e-23,"Ant. PSM","Foxc2"
"Pcdh8.1",4.74694028173161e-26,1.07926044293322,0.309,0.043,1.43433547552802e-21,"Ant. PSM","Pcdh8"
"Notch1.1",3.68927563639688e-24,1.09285267272786,0.523,0.219,1.11475152629368e-19,"Ant. PSM","Notch1"
"Synm",2.67694810087469e-23,0.694667429877767,0.245,0.021,8.08866638160298e-19,"Ant. PSM","Synm"
"Foxp1",6.31933230227859e-23,0.995555971607255,0.615,0.307,1.9094494484565e-18,"Ant. PSM","Foxp1"
"Sox2.5",1.13780373175153e-22,-0.990825060881675,0.088,0.371,3.43798775586042e-18,"Ant. PSM","Sox2"
"Fgf18",1.55517290454514e-21,1.03482505677282,0.35,0.052,4.69911044837359e-17,"Ant. PSM","Fgf18"
"Gstm5",1.61651915596429e-21,0.850350202228339,0.499,0.215,4.8844742816617e-17,"Ant. PSM","Gstm5"
"Slc9a3r1",2.02020322798359e-20,1.00039328633579,0.632,0.325,6.10424607367523e-16,"Ant. PSM","Slc9a3r1"
"Gadd45g.1",2.03839024697177e-19,0.80563425967037,0.265,0.059,6.15919997024989e-15,"Ant. PSM","Gadd45g"
"Prrx2.3",1.16011527116522e-18,0.808410308714373,0.573,0.245,3.50540430335284e-14,"Ant. PSM","Prrx2"
"Peg10.1",5.09635104477911e-18,-0.793808866976905,0.11,0.358,1.53991343169045e-13,"Ant. PSM","Peg10"
"Hoxc9.2",5.88546078398569e-17,-0.656568896541609,0.073,0.275,1.77835083048912e-12,"Ant. PSM","Hoxc9"
"Igfbp5.1",7.40298201522812e-17,-1.02524933200902,0.325,0.593,2.23688504572133e-12,"Ant. PSM","Igfbp5"
"Apip",2.75259421289321e-16,0.813035633542039,0.493,0.245,8.31723867367811e-12,"Ant. PSM","Apip"
"Epb41l3",2.93089784460507e-15,0.733618735600757,0.4,0.152,8.85600092725869e-11,"Ant. PSM","Epb41l3"
"Crabp2.3",3.32880811411717e-15,-1.46880165429732,0.285,0.566,1.00583265976164e-10,"Ant. PSM","Crabp2"
"Foxc1",7.44986948590026e-15,0.6070839032122,0.444,0.198,2.25105256385962e-10,"Ant. PSM","Foxc1"
"Id2.2",1.26247197366885e-14,-0.688760428861814,0.13,0.364,3.8146853156378e-10,"Ant. PSM","Id2"
"Ldhb",1.94156150461781e-14,-0.608139198876397,0.16,0.37,5.86662224235317e-10,"Ant. PSM","Ldhb"
"Ptprz1",2.30699987167532e-14,0.707882624993318,0.36,0.141,6.97083081225413e-10,"Ant. PSM","Ptprz1"
"Efnb2",5.15909941964048e-14,0.664494904671043,0.357,0.132,1.55887348063857e-09,"Ant. PSM","Efnb2"
"Cadm1",2.04004065350011e-12,0.561936723252517,0.604,0.4,6.16418683861592e-08,"Ant. PSM","Cadm1"
"Dll3.2",9.15169993402314e-12,0.630506726875207,0.264,0.055,2.76527765206443e-07,"Ant. PSM","Dll3"
"Ebf1",3.40093497672925e-11,0.627753832867171,0.369,0.14,1.02762651256851e-06,"Ant. PSM","Ebf1"
"Hoxc8.2",7.32063524546827e-10,-0.646255078537159,0.083,0.284,2.21200314577069e-05,"Ant. PSM","Hoxc8"
"Ppp1r1a",8.3055302223815e-10,0.598002188778407,0.41,0.199,2.5095990119948e-05,"Ant. PSM","Ppp1r1a"
"Tcf15.5",6.85842735684856e-21,1.01395252082632,0.738,0.442,2.07234241014536e-16,"Somitic mes.","Tcf15"
"Sox2.6",4.39118329403484e-17,-0.758459456482859,0.146,0.411,1.32683994412557e-12,"Somitic mes.","Sox2"
"Prrx2.4",1.36071514620229e-13,0.734368796417443,0.439,0.216,4.11153688576485e-09,"Somitic mes.","Prrx2"
"Crabp2.4",1.18769686747078e-11,-0.827083934094387,0.351,0.604,3.5887448547497e-07,"Somitic mes.","Crabp2"
"Hoxb5os.5",1.06362670607863e-10,-0.551890083647137,0.324,0.527,3.21385445508718e-06,"Somitic mes.","Hoxb5os"
"Meox1.4",1.16148631959207e-10,0.714531999908261,0.586,0.352,3.50954706327939e-06,"Somitic mes.","Meox1"
"Mkrn1.2",1.18298383522672e-10,-0.564824860347704,0.267,0.469,3.57450395652106e-06,"Somitic mes.","Mkrn1"
"Slc2a1.4",5.67972446393106e-09,-0.423874248390706,0.371,0.578,0.000171618554402141,"Somitic mes.","Slc2a1"
"Igfbp5.2",6.53053050441964e-39,1.53544428376122,0.852,0.549,1.97326509721544e-34,"Dermomyotome","Igfbp5"
"Tcf15.6",1.23892213804771e-31,1.01927253709808,0.883,0.463,3.74352713232496e-27,"Dermomyotome","Tcf15"
"Slc2a1.5",7.26561397254241e-28,-1.13677770398859,0.244,0.567,2.19537791794342e-23,"Dermomyotome","Slc2a1"
"Cxcl12",1.70314713566869e-25,1.03901726342425,0.52,0.167,5.1462293851365e-21,"Dermomyotome","Cxcl12"
"Fxyd6",2.01744244993826e-24,1.00360255636363,0.739,0.427,6.09590410673344e-20,"Dermomyotome","Fxyd6"
"Dmrt2",9.4146921987491e-23,0.923636319723968,0.367,0.074,2.84474339477403e-18,"Dermomyotome","Dmrt2"
"Hoxaas3.3",9.86098757003363e-22,-1.3831527407375,0.177,0.432,2.97959600416136e-17,"Dermomyotome","Hoxaas3"
"Sox2.7",4.81555661104297e-21,-1.02624529618894,0.099,0.383,1.45506858559274e-16,"Dermomyotome","Sox2"
"Nrtn",7.18045010516958e-21,0.95584859366225,0.496,0.168,2.16964480377804e-16,"Dermomyotome","Nrtn"
"Hoxb5os.6",2.02779207281907e-20,-1.04003860153353,0.249,0.51,6.12717652723011e-16,"Dermomyotome","Hoxb5os"
"Wnt16",2.2520061391621e-19,0.7197735619871,0.285,0.044,6.80466175009219e-15,"Dermomyotome","Wnt16"
"Slc2a3.1",6.66451826579088e-18,-1.09786950290076,0.13,0.379,2.01375083919137e-13,"Dermomyotome","Slc2a3"
"Gas1.2",1.99531668171361e-17,0.719661586927875,0.747,0.515,6.02904888546585e-13,"Dermomyotome","Gas1"
"2610016A17Rik",1.59388275025124e-16,0.821104151508995,0.347,0.08,4.81607611815916e-12,"Dermomyotome","2610016A17Rik"
"Ifitm1.4",1.97398977313748e-16,-0.892965789091822,0.439,0.659,5.96460749851222e-12,"Dermomyotome","Ifitm1"
"Six1",6.87914167565799e-16,0.609024026875523,0.383,0.14,2.07860144871682e-11,"Dermomyotome","Six1"
"Pax3",9.18173830300536e-16,0.711401727687256,0.508,0.237,2.7743540456361e-11,"Dermomyotome","Pax3"
"Meox1.5",3.65684246021568e-15,0.732340714028241,0.68,0.371,1.10495151777877e-10,"Dermomyotome","Meox1"
"Cadm1.1",3.56353621039358e-14,0.668827803597743,0.607,0.39,1.07675810133252e-09,"Dermomyotome","Cadm1"
"Uncx",8.8014659313051e-14,0.774615945297265,0.367,0.128,2.65945094580315e-09,"Dermomyotome","Uncx"
"Phlda1",3.2179598551148e-13,0.62611033220223,0.515,0.288,9.72338749821489e-09,"Dermomyotome","Phlda1"
